id,person_id,group,note
1404,1404,caucasian,
1405,1405,asian,
1406,1406,other,
1414,1414,caucasian,
1415,1415,caucasian,
1420,1420,caucasian,
1421,1421,caucasian,
1423,1423,caucasian,
1424,1424,caucasian,
1425,1425,caucasian,
1428,1428,afro_american,
1430,1430,caucasian,
1431,1431,caucasian,
1432,1432,caucasian,
1434,1434,other,
1435,1435,caucasian,
1438,1438,caucasian,
1440,1440,caucasian,
1443,1443,caucasian,
1445,1445,caucasian,
1446,1446,caucasian,
1448,1448,caucasian,
1451,1451,caucasian,
1454,1454,other,
1456,1456,caucasian,
1457,1457,asian,
1459,1459,caucasian,
1460,1460,caucasian,
1462,1462,caucasian,
1467,1467,caucasian,
1470,1470,caucasian,
1471,1471,caucasian,
1472,1472,caucasian,
1473,1473,afro_american,
1474,1474,other,
1475,1475,caucasian,
1477,1477,caucasian,
1478,1478,caucasian,
1479,1479,afro_american,
1480,1480,afro_american,
1481,1481,other,
1482,1482,afro_american,
1483,1483,other,
1485,1485,afro_american,
1486,1486,caucasian,
1487,1487,afro_american,
1488,1488,caucasian,
1491,1491,other,
1492,1492,caucasian,
1496,1496,asian,
1497,1497,caucasian,
1499,1499,afro_american,
1506,1506,caucasian,
1508,1508,caucasian,
1509,1509,caucasian,
1510,1510,caucasian,
1511,1511,caucasian,
1514,1514,caucasian,
1515,1515,afro_american,
1516,1516,afro_american,
1517,1517,caucasian,
1519,1519,other,
1523,1523,asian,
1524,1524,afro_american,
1525,1525,afro_american,
1528,1528,caucasian,
1531,1531,caucasian,
1532,1532,caucasian,
1533,1533,caucasian,
1534,1534,caucasian,
1540,1540,caucasian,
1542,1542,other,
1543,1543,caucasian,
1544,1544,caucasian,
1546,1546,caucasian,
1551,1551,caucasian,
1553,1553,afro_american,
1556,1556,afro_american,
1566,1566,caucasian,
1569,1569,other,
1574,1574,caucasian,
1575,1575,caucasian,
1577,1577,caucasian,
1581,1581,caucasian,
1582,1582,caucasian,
1583,1583,caucasian,
1584,1584,caucasian,
1602,1602,caucasian,
1603,1603,caucasian,
1604,1604,caucasian,
1606,1606,caucasian,
1611,1611,caucasian,
1612,1612,caucasian,
1613,1613,caucasian,
1617,1617,caucasian,
1618,1618,caucasian,
1625,1625,caucasian,
1627,1627,asian,
1630,1630,caucasian,
1631,1631,caucasian,
1633,1633,caucasian,
1635,1635,caucasian,
1636,1636,other,
1637,1637,caucasian,
1640,1640,afro_american,
1643,1643,caucasian,
1644,1644,afro_american,
1645,1645,caucasian,
1646,1646,caucasian,
1648,1648,afro_american,
1650,1650,caucasian,
1651,1651,caucasian,
1653,1653,caucasian,
1658,1658,caucasian,
1661,1661,caucasian,
1665,1665,asian,
1669,1669,caucasian,
1671,1671,caucasian,
1672,1672,caucasian,
1674,1674,caucasian,
1676,1676,caucasian,
1678,1678,caucasian,
1680,1680,caucasian,
1681,1681,caucasian,
1682,1682,caucasian,
1684,1684,asian,
1687,1687,caucasian,
1689,1689,caucasian,
1690,1690,caucasian,
1692,1692,asian,
1693,1693,caucasian,
1697,1697,caucasian,
1698,1698,caucasian,
1700,1700,caucasian,
1702,1702,caucasian,
1703,1703,caucasian,
1705,1705,other,
1706,1706,caucasian,
1709,1709,caucasian,
1710,1710,asian,
1713,1713,caucasian,
1717,1717,other,
1718,1718,caucasian,
1719,1719,asian,
1720,1720,asian,
1726,1726,caucasian,
1727,1727,asian,
1728,1728,caucasian,
1729,1729,afro_american,
1730,1730,caucasian,
1731,1731,caucasian,
1734,1734,caucasian,
1738,1738,asian,
1741,1741,asian,
1744,1744,other,
1745,1745,caucasian,
1747,1747,asian,
1748,1748,asian,
1755,1755,caucasian,
1760,1760,caucasian,
1762,1762,caucasian,
1763,1763,caucasian,
1768,1768,other,
1770,1770,caucasian,
1771,1771,caucasian,
1773,1773,asian,
1775,1775,caucasian,
1778,1778,afro_american,
1779,1779,caucasian,
1782,1782,afro_american,
1783,1783,caucasian,
1786,1786,caucasian,
1789,1789,caucasian,
1792,1792,caucasian,
1794,1794,afro_american,
1795,1795,caucasian,
1796,1796,caucasian,
1798,1798,caucasian,
1802,1802,caucasian,
1803,1803,caucasian,
1805,1805,asian,
1806,1806,caucasian,
1809,1809,caucasian,
1812,1812,caucasian,
1813,1813,afro_american,
1816,1816,caucasian,
1817,1817,caucasian,
1818,1818,caucasian,
1819,1819,asian,
1821,1821,other,
1823,1823,asian,
1825,1825,caucasian,
1826,1826,caucasian,
1827,1827,asian,
1828,1828,other,
1830,1830,asian,
1833,1833,caucasian,
1843,1843,caucasian,
1845,1845,caucasian,
1849,1849,caucasian,
1855,1855,caucasian,
1858,1858,caucasian,
1859,1859,caucasian,
1860,1860,caucasian,
1862,1862,asian,
1863,1863,caucasian,
1866,1866,asian,
1867,1867,caucasian,
1868,1868,caucasian,
1869,1869,asian,
1870,1870,caucasian,
1874,1874,afro_american,
1876,1876,caucasian,
1877,1877,caucasian,
1878,1878,caucasian,
1880,1880,other,
1882,1882,caucasian,
1883,1883,caucasian,
1884,1884,asian,
1885,1885,asian,
1887,1887,other,
1888,1888,asian,
1889,1889,caucasian,
1892,1892,caucasian,
1893,1893,caucasian,
1896,1896,caucasian,
1897,1897,caucasian,
1900,1900,caucasian,
1901,1901,caucasian,
1902,1902,caucasian,
1905,1905,caucasian,
1906,1906,caucasian,
1907,1907,afro_american,
1908,1908,caucasian,
1912,1912,caucasian,
1915,1915,caucasian,
1921,1921,afro_american,
1922,1922,caucasian,
1924,1924,caucasian,
1925,1925,caucasian,
1926,1926,caucasian,
1927,1927,caucasian,
1930,1930,caucasian,
1933,1933,caucasian,
1936,1936,caucasian,
1939,1939,caucasian,
1941,1941,caucasian,
1943,1943,caucasian,
1959,1959,other,
1960,1960,caucasian,
1961,1961,caucasian,
1962,1962,afro_american,
1964,1964,other,
1965,1965,caucasian,
1966,1966,caucasian,
1975,1975,caucasian,
1976,1976,caucasian,
1977,1977,asian,
1978,1978,asian,
1979,1979,other,
1983,1983,caucasian,
1984,1984,caucasian,
1985,1985,asian,
1987,1987,caucasian,
1995,1995,caucasian,
1997,1997,asian,
1998,1998,caucasian,
2002,2002,asian,
2006,2006,other,
2009,2009,caucasian,
2011,2011,caucasian,
2015,2015,caucasian,
2019,2019,caucasian,
2020,2020,caucasian,
2022,2022,caucasian,
2023,2023,caucasian,
2024,2024,asian,
2025,2025,caucasian,
2026,2026,asian,
2027,2027,asian,
2028,2028,caucasian,
2029,2029,caucasian,
2032,2032,caucasian,
2033,2033,caucasian,
2034,2034,other,
2035,2035,caucasian,
2038,2038,asian,
2043,2043,asian,
2045,2045,other,
2047,2047,other,
2048,2048,asian,
2051,2051,asian,
2052,2052,caucasian,
2056,2056,caucasian,
2058,2058,caucasian,
2059,2059,caucasian,
2060,2060,other,
2061,2061,caucasian,
2064,2064,afro_american,
2065,2065,caucasian,
2077,2077,asian,
2078,2078,caucasian,
2084,2084,caucasian,
2085,2085,asian,
2086,2086,caucasian,
2087,2087,asian,
2090,2090,asian,
2091,2091,caucasian,
2092,2092,caucasian,
2093,2093,caucasian,
2099,2099,caucasian,
2102,2102,caucasian,
2105,2105,other,
2106,2106,caucasian,
2109,2109,caucasian,
2112,2112,caucasian,
2113,2113,caucasian,
2114,2114,caucasian,
2115,2115,caucasian,
2117,2117,caucasian,
2118,2118,caucasian,
2119,2119,caucasian,
2123,2123,caucasian,
2131,2131,caucasian,
2133,2133,asian,
2136,2136,asian,
2137,2137,caucasian,
2138,2138,caucasian,
2140,2140,caucasian,
2141,2141,caucasian,
2142,2142,afro_american,
2152,2152,afro_american,
2154,2154,caucasian,
2155,2155,caucasian,
2156,2156,caucasian,
2159,2159,caucasian,
2161,2161,other,
2162,2162,caucasian,
2165,2165,asian,
2166,2166,caucasian,
2168,2168,caucasian,
2170,2170,caucasian,
2172,2172,afro_american,
2173,2173,caucasian,
2174,2174,afro_american,
2186,2186,caucasian,
2187,2187,caucasian,
2190,2190,caucasian,
2193,2193,asian,
2194,2194,caucasian,
2197,2197,asian,
2198,2198,caucasian,
2203,2203,caucasian,
2204,2204,caucasian,
2206,2206,asian,
2207,2207,other,
2212,2212,asian,
2213,2213,caucasian,
2216,2216,caucasian,
2217,2217,caucasian,
2219,2219,caucasian,
2220,2220,caucasian,
2223,2223,caucasian,
2229,2229,caucasian,
2230,2230,caucasian,
2232,2232,caucasian,
2234,2234,asian,
2236,2236,caucasian,
2237,2237,caucasian,
2239,2239,caucasian,
2240,2240,caucasian,
2241,2241,caucasian,
2243,2243,caucasian,
2244,2244,afro_american,
2249,2249,caucasian,
2250,2250,caucasian,
2255,2255,caucasian,
2257,2257,caucasian,
2264,2264,other,
2265,2265,afro_american,
2266,2266,asian,
2267,2267,caucasian,
2269,2269,caucasian,
2270,2270,asian,
2272,2272,afro_american,
2275,2275,other,
2277,2277,caucasian,
2278,2278,caucasian,
2279,2279,caucasian,
2281,2281,caucasian,
2282,2282,afro_american,
2292,2292,afro_american,
2293,2293,caucasian,
2297,2297,caucasian,
2298,2298,caucasian,
2300,2300,other,
2301,2301,other,
2311,2311,caucasian,
2314,2314,caucasian,
2319,2319,caucasian,
2321,2321,caucasian,
2322,2322,caucasian,
2324,2324,caucasian,
2326,2326,other,
2327,2327,caucasian,
2328,2328,caucasian,
2332,2332,afro_american,
2334,2334,caucasian,
2337,2337,caucasian,
2339,2339,caucasian,
2342,2342,asian,
2343,2343,caucasian,
2347,2347,caucasian,
2348,2348,caucasian,
2349,2349,caucasian,
2350,2350,caucasian,
2352,2352,asian,
2353,2353,caucasian,
2355,2355,asian,
2358,2358,caucasian,
2359,2359,caucasian,
2361,2361,caucasian,
2362,2362,caucasian,
2364,2364,caucasian,
2365,2365,caucasian,
2366,2366,caucasian,
2367,2367,afro_american,
2368,2368,caucasian,
2370,2370,caucasian,
2371,2371,caucasian,
2373,2373,other,
2375,2375,caucasian,
2379,2379,caucasian,
2394,2394,caucasian,
2412,2412,caucasian,
2413,2413,caucasian,
2414,2414,caucasian,
2415,2415,caucasian,
2416,2416,asian,
2417,2417,caucasian,
2418,2418,asian,
2419,2419,caucasian,
2420,2420,caucasian,
2421,2421,caucasian,
2424,2424,caucasian,
2426,2426,other,
2430,2430,asian,
2431,2431,asian,
2432,2432,caucasian,
2434,2434,caucasian,
2435,2435,caucasian,
2436,2436,asian,
2439,2439,asian,
2440,2440,other,
2441,2441,caucasian,
2442,2442,caucasian,
2443,2443,caucasian,
2445,2445,caucasian,
2447,2447,caucasian,
2448,2448,other,
2450,2450,asian,
2452,2452,caucasian,
2454,2454,asian,
2455,2455,caucasian,
2456,2456,caucasian,
2457,2457,caucasian,
2458,2458,caucasian,
2459,2459,other,
2461,2461,caucasian,
2462,2462,caucasian,
2465,2465,caucasian,
2467,2467,afro_american,
2468,2468,asian,
2469,2469,other,
2472,2472,caucasian,
2474,2474,caucasian,
2478,2478,other,
2480,2480,caucasian,
2510,2510,caucasian,
2518,2518,caucasian,
2520,2520,other,
2521,2521,other,
2522,2522,caucasian,
2524,2524,afro_american,
2525,2525,caucasian,
2526,2526,caucasian,
2533,2533,caucasian,
2534,2534,caucasian,
2535,2535,afro_american,
2536,2536,caucasian,
2540,2540,caucasian,
2542,2542,other,
2547,2547,caucasian,
2550,2550,caucasian,
2551,2551,caucasian,
2552,2552,caucasian,
2553,2553,caucasian,
2554,2554,caucasian,
2557,2557,caucasian,
2559,2559,caucasian,
2566,2566,caucasian,
2567,2567,other,
2571,2571,caucasian,
2573,2573,caucasian,
2575,2575,caucasian,
2576,2576,caucasian,
2578,2578,asian,
2581,2581,caucasian,
2585,2585,caucasian,
2587,2587,caucasian,
2588,2588,other,
2590,2590,caucasian,
2593,2593,caucasian,
2595,2595,caucasian,
2601,2601,caucasian,
2610,2610,caucasian,
2611,2611,caucasian,
2613,2613,other,
2615,2615,caucasian,
2617,2617,caucasian,
2619,2619,afro_american,
2622,2622,caucasian,
2629,2629,other,
2632,2632,caucasian,
2634,2634,caucasian,
2649,2649,caucasian,
2650,2650,caucasian,
2663,2663,caucasian,
2666,2666,caucasian,
2669,2669,caucasian,
2673,2673,other,
2681,2681,caucasian,
2689,2689,caucasian,
2690,2690,caucasian,
2700,2700,caucasian,
2705,2705,caucasian,
2709,2709,caucasian,
2713,2713,caucasian,
2718,2718,asian,
2721,2721,caucasian,
2722,2722,caucasian,
2723,2723,caucasian,
2725,2725,caucasian,
2729,2729,other,
2730,2730,caucasian,
2731,2731,asian,
2732,2732,caucasian,
2734,2734,other,
2736,2736,afro_american,
2737,2737,caucasian,
2739,2739,caucasian,
2740,2740,asian,
2741,2741,caucasian,
2749,2749,caucasian,
2755,2755,caucasian,
2756,2756,caucasian,
2758,2758,caucasian,
2760,2760,caucasian,
2761,2761,caucasian,
2762,2762,caucasian,
2763,2763,caucasian,
2764,2764,asian,
2765,2765,caucasian,
2772,2772,caucasian,
2773,2773,caucasian,
2774,2774,caucasian,
2776,2776,other,
2780,2780,caucasian,
2781,2781,caucasian,
2785,2785,caucasian,
2797,2797,other,
2805,2805,afro_american,
2818,2818,asian,
2819,2819,afro_american,
2827,2827,caucasian,
2829,2829,caucasian,
2832,2832,caucasian,
2833,2833,caucasian,
2837,2837,caucasian,
2840,2840,caucasian,
2841,2841,other,
2843,2843,caucasian,
2846,2846,caucasian,
2847,2847,caucasian,
2851,2851,other,
2852,2852,caucasian,
2854,2854,caucasian,
2857,2857,caucasian,
2868,2868,caucasian,
2869,2869,caucasian,
2872,2872,caucasian,
2873,2873,caucasian,
2874,2874,caucasian,
2876,2876,caucasian,
2877,2877,asian,
2878,2878,caucasian,
2879,2879,asian,
2880,2880,caucasian,
2882,2882,caucasian,
2883,2883,other,
2885,2885,caucasian,
2888,2888,caucasian,
2898,2898,caucasian,
2899,2899,caucasian,
2902,2902,caucasian,
2908,2908,caucasian,
2911,2911,caucasian,
2919,2919,asian,
2920,2920,caucasian,
2921,2921,caucasian,
2922,2922,caucasian,
2924,2924,caucasian,
2925,2925,caucasian,
2928,2928,caucasian,
